,Unnamed: 0,activity_name,lifecycle:transition,org:resource,end_timestamp,Activity,resource,case_id,case:variant,case:variant-index,case:creator,start_timestamp,agent
3833,3833,Analyze Request for Quotation,complete,Magdalena Predutta,2011-02-13 05:41:00+00:00,Analyze Request for Quotation,Magdalena Predutta,288,Variant 8,8,Fluxicon Disco,2011-02-13 05:30:00+00:00,7
3834,3834,Send Request for Quotation to Supplier,complete,Magdalena Predutta,2011-02-13 23:43:00+00:00,Send Request for Quotation to Supplier,Magdalena Predutta,288,Variant 8,8,Fluxicon Disco,2011-02-13 23:15:00+00:00,7
3835,3835,Create Quotation comparison Map,complete,Magdalena Predutta,2011-02-14 02:17:00+00:00,Create Quotation comparison Map,Magdalena Predutta,288,Variant 8,8,Fluxicon Disco,2011-02-14 00:04:00+00:00,7
3836,3836,Analyze Quotation Comparison Map,complete,Penn Osterwalder,2011-02-14 09:29:00+00:00,Analyze Quotation Comparison Map,Penn Osterwalder,288,Variant 8,8,Fluxicon Disco,2011-02-14 09:14:00+00:00,12
3837,3837,Choose best option,complete,Tesca Lobes,2011-02-14 09:29:00+00:00,Choose best option,Tesca Lobes,288,Variant 8,8,Fluxicon Disco,2011-02-14 09:29:00+00:00,9
3838,3838,Settle Conditions With Supplier,complete,Karel de Groot,2011-02-14 19:06:00+00:00,Settle Conditions With Supplier,Karel de Groot,288,Variant 8,8,Fluxicon Disco,2011-02-14 12:17:00+00:00,2
3839,3839,Create Purchase Order,complete,Francois de Perrier,2011-02-14 23:59:00+00:00,Create Purchase Order,Francois de Perrier,288,Variant 8,8,Fluxicon Disco,2011-02-14 23:48:00+00:00,8
3840,3840,Confirm Purchase Order,complete,Kiu Kan,2011-02-16 05:14:00+00:00,Confirm Purchase Order,Kiu Kan,288,Variant 8,8,Fluxicon Disco,2011-02-16 05:02:00+00:00,24
3841,3841,Deliver Goods Services,complete,Carmen Finacse,2011-02-18 14:40:00+00:00,Deliver Goods Services,Carmen Finacse,288,Variant 8,8,Fluxicon Disco,2011-02-17 20:29:00+00:00,22
3842,3842,Release Purchase Order,complete,Penn Osterwalder,2011-02-18 22:12:00+00:00,Release Purchase Order,Penn Osterwalder,288,Variant 8,8,Fluxicon Disco,2011-02-18 22:11:00+00:00,12
3843,3843,Approve Purchase Order for payment,complete,Magdalena Predutta,2011-02-19 05:46:00+00:00,Approve Purchase Order for payment,Magdalena Predutta,288,Variant 8,8,Fluxicon Disco,2011-02-19 05:45:00+00:00,7
3844,3844,Send Invoice,complete,Karen Clarens,2011-02-22 14:59:00+00:00,Send Invoice,Karen Clarens,288,Variant 8,8,Fluxicon Disco,2011-02-22 14:59:00+00:00,23
3845,3845,Release Supplier's Invoice,complete,Karalda Nimwada,2011-02-23 05:13:00+00:00,Release Supplier's Invoice,Karalda Nimwada,288,Variant 8,8,Fluxicon Disco,2011-02-23 05:08:00+00:00,25
3846,3846,Authorize Supplier's Invoice payment,complete,Pedro Alvares,2011-02-23 05:13:00+00:00,Authorize Supplier's Invoice payment,Pedro Alvares,288,Variant 8,8,Fluxicon Disco,2011-02-23 05:13:00+00:00,26
3847,3847,Pay Invoice,complete,Karalda Nimwada,2011-02-23 06:21:00+00:00,Pay Invoice,Karalda Nimwada,288,Variant 8,8,Fluxicon Disco,2011-02-23 06:12:00+00:00,25
3848,3848,Create Purchase Requisition,complete,Clement Duchot,2011-02-09 13:14:00+00:00,Create Purchase Requisition,Clement Duchot,290,Variant 2,2,Fluxicon Disco,2011-02-09 12:31:00+00:00,20
3849,3849,Create Request for Quotation,complete,Alberto Duport,2011-02-09 21:08:00+00:00,Create Request for Quotation,Alberto Duport,290,Variant 2,2,Fluxicon Disco,2011-02-09 20:59:00+00:00,3
3850,3850,Analyze Request for Quotation,complete,Francois de Perrier,2011-02-10 00:58:00+00:00,Analyze Request for Quotation,Francois de Perrier,290,Variant 2,2,Fluxicon Disco,2011-02-10 00:17:00+00:00,8
3851,3851,Send Request for Quotation to Supplier,complete,Francois de Perrier,2011-02-12 03:21:00+00:00,Send Request for Quotation to Supplier,Francois de Perrier,290,Variant 2,2,Fluxicon Disco,2011-02-12 02:50:00+00:00,8
3852,3852,Create Quotation comparison Map,complete,Karel de Groot,2011-02-13 09:39:00+00:00,Create Quotation comparison Map,Karel de Groot,290,Variant 2,2,Fluxicon Disco,2011-02-13 06:16:00+00:00,2
3853,3853,Analyze Quotation Comparison Map,complete,Alberto Duport,2011-02-13 16:23:00+00:00,Analyze Quotation Comparison Map,Alberto Duport,290,Variant 2,2,Fluxicon Disco,2011-02-13 15:59:00+00:00,3
3854,3854,Choose best option,complete,Nico Ojenbeer,2011-02-13 16:23:00+00:00,Choose best option,Nico Ojenbeer,290,Variant 2,2,Fluxicon Disco,2011-02-13 16:23:00+00:00,13
3855,3855,Settle Conditions With Supplier,complete,Magdalena Predutta,2011-02-15 01:11:00+00:00,Settle Conditions With Supplier,Magdalena Predutta,290,Variant 2,2,Fluxicon Disco,2011-02-14 11:25:00+00:00,7
3856,3856,Create Purchase Order,complete,Karel de Groot,2011-02-15 02:18:00+00:00,Create Purchase Order,Karel de Groot,290,Variant 2,2,Fluxicon Disco,2011-02-15 02:07:00+00:00,2
3857,3857,Confirm Purchase Order,complete,Karen Clarens,2011-02-16 02:46:00+00:00,Confirm Purchase Order,Karen Clarens,290,Variant 2,2,Fluxicon Disco,2011-02-16 02:16:00+00:00,23
3858,3858,Deliver Goods Services,complete,Karen Clarens,2011-02-18 22:21:00+00:00,Deliver Goods Services,Karen Clarens,290,Variant 2,2,Fluxicon Disco,2011-02-18 13:21:00+00:00,23
3859,3859,Release Purchase Order,complete,Immanuel Karagianni,2011-02-19 05:34:00+00:00,Release Purchase Order,Immanuel Karagianni,290,Variant 2,2,Fluxicon Disco,2011-02-19 05:33:00+00:00,1
3860,3860,Approve Purchase Order for payment,complete,Francois de Perrier,2011-02-19 13:47:00+00:00,Approve Purchase Order for payment,Francois de Perrier,290,Variant 2,2,Fluxicon Disco,2011-02-19 13:46:00+00:00,8
3861,3861,Send Invoice,complete,Karen Clarens,2011-02-22 14:59:00+00:00,Send Invoice,Karen Clarens,290,Variant 2,2,Fluxicon Disco,2011-02-22 14:59:00+00:00,23
3862,3862,Release Supplier's Invoice,complete,Pedro Alvares,2011-02-23 05:18:00+00:00,Release Supplier's Invoice,Pedro Alvares,290,Variant 2,2,Fluxicon Disco,2011-02-23 05:15:00+00:00,26
3863,3863,Authorize Supplier's Invoice payment,complete,Pedro Alvares,2011-02-23 05:18:00+00:00,Authorize Supplier's Invoice payment,Pedro Alvares,290,Variant 2,2,Fluxicon Disco,2011-02-23 05:18:00+00:00,26
3864,3864,Pay Invoice,complete,Karalda Nimwada,2011-02-23 05:57:00+00:00,Pay Invoice,Karalda Nimwada,290,Variant 2,2,Fluxicon Disco,2011-02-23 05:51:00+00:00,25
3865,3865,Create Purchase Requisition,complete,Anne Olwada,2011-02-09 14:14:00+00:00,Create Purchase Requisition,Anne Olwada,291,Variant 7,7,Fluxicon Disco,2011-02-09 13:46:00+00:00,14
3866,3866,Analyze Purchase Requisition,complete,Francis Odell,2011-02-10 08:48:00+00:00,Analyze Purchase Requisition,Francis Odell,291,Variant 7,7,Fluxicon Disco,2011-02-10 08:41:00+00:00,15
3867,3867,Create Request for Quotation,complete,Heinz Gutschmidt,2011-02-10 08:59:00+00:00,Create Request for Quotation,Heinz Gutschmidt,291,Variant 7,7,Fluxicon Disco,2011-02-10 08:56:00+00:00,11
3868,3868,Analyze Request for Quotation,complete,Karel de Groot,2011-02-10 19:36:00+00:00,Analyze Request for Quotation,Karel de Groot,291,Variant 7,7,Fluxicon Disco,2011-02-10 19:08:00+00:00,2
3869,3869,Send Request for Quotation to Supplier,complete,Magdalena Predutta,2011-02-12 04:57:00+00:00,Send Request for Quotation to Supplier,Magdalena Predutta,291,Variant 7,7,Fluxicon Disco,2011-02-12 04:29:00+00:00,7
3870,3870,Create Quotation comparison Map,complete,Magdalena Predutta,2011-02-13 05:30:00+00:00,Create Quotation comparison Map,Magdalena Predutta,291,Variant 7,7,Fluxicon Disco,2011-02-13 02:57:00+00:00,7
3871,3871,Analyze Quotation Comparison Map,complete,Fjodor Kowalski,2011-02-13 12:03:00+00:00,Analyze Quotation Comparison Map,Fjodor Kowalski,291,Variant 7,7,Fluxicon Disco,2011-02-13 11:56:00+00:00,4
3872,3872,Choose best option,complete,Miu Hanwan,2011-02-13 12:03:00+00:00,Choose best option,Miu Hanwan,291,Variant 7,7,Fluxicon Disco,2011-02-13 12:03:00+00:00,16
3873,3873,Settle Conditions With Supplier,complete,Francois de Perrier,2011-02-14 22:20:00+00:00,Settle Conditions With Supplier,Francois de Perrier,291,Variant 7,7,Fluxicon Disco,2011-02-14 09:14:00+00:00,8
3874,3874,Create Purchase Order,complete,Francois de Perrier,2011-02-14 23:48:00+00:00,Create Purchase Order,Francois de Perrier,291,Variant 7,7,Fluxicon Disco,2011-02-14 23:38:00+00:00,8
3875,3875,Confirm Purchase Order,complete,Karen Clarens,2011-02-16 02:16:00+00:00,Confirm Purchase Order,Karen Clarens,291,Variant 7,7,Fluxicon Disco,2011-02-16 01:48:00+00:00,23
3876,3876,Deliver Goods Services,complete,Carmen Finacse,2011-02-22 22:55:00+00:00,Deliver Goods Services,Carmen Finacse,291,Variant 7,7,Fluxicon Disco,2011-02-21 23:08:00+00:00,22
3877,3877,Release Purchase Order,complete,Kim Passa,2011-02-23 07:05:00+00:00,Release Purchase Order,Kim Passa,291,Variant 7,7,Fluxicon Disco,2011-02-23 07:04:00+00:00,0
3878,3878,Approve Purchase Order for payment,complete,Magdalena Predutta,2011-02-23 14:15:00+00:00,Approve Purchase Order for payment,Magdalena Predutta,291,Variant 7,7,Fluxicon Disco,2011-02-23 14:14:00+00:00,7
3879,3879,Send Invoice,complete,Esmeralda Clay,2011-02-24 02:39:00+00:00,Send Invoice,Esmeralda Clay,291,Variant 7,7,Fluxicon Disco,2011-02-24 02:39:00+00:00,21
3880,3880,Release Supplier's Invoice,complete,Karalda Nimwada,2011-02-24 17:06:00+00:00,Release Supplier's Invoice,Karalda Nimwada,291,Variant 7,7,Fluxicon Disco,2011-02-24 17:02:00+00:00,25
3881,3881,Settle Dispute With Supplier,complete,Karalda Nimwada,2011-02-24 18:15:00+00:00,Settle Dispute With Supplier,Karalda Nimwada,291,Variant 7,7,Fluxicon Disco,2011-02-24 17:58:00+00:00,25
3882,3882,Authorize Supplier's Invoice payment,complete,Karalda Nimwada,2011-02-24 18:15:00+00:00,Authorize Supplier's Invoice payment,Karalda Nimwada,291,Variant 7,7,Fluxicon Disco,2011-02-24 18:15:00+00:00,25
3883,3883,Pay Invoice,complete,Karalda Nimwada,2011-02-24 18:40:00+00:00,Pay Invoice,Karalda Nimwada,291,Variant 7,7,Fluxicon Disco,2011-02-24 18:27:00+00:00,25
3884,3884,Create Purchase Requisition,complete,Elvira Lores,2011-02-09 18:54:00+00:00,Create Purchase Requisition,Elvira Lores,293,Variant 7,7,Fluxicon Disco,2011-02-09 18:06:00+00:00,19
3885,3885,Analyze Purchase Requisition,complete,Francis Odell,2011-02-10 11:53:00+00:00,Analyze Purchase Requisition,Francis Odell,293,Variant 7,7,Fluxicon Disco,2011-02-10 11:44:00+00:00,15
3886,3886,Create Request for Quotation,complete,Francis Odell,2011-02-10 12:00:00+00:00,Create Request for Quotation,Francis Odell,293,Variant 7,7,Fluxicon Disco,2011-02-10 11:58:00+00:00,15
3887,3887,Analyze Request for Quotation,complete,Francois de Perrier,2011-02-15 03:54:00+00:00,Analyze Request for Quotation,Francois de Perrier,293,Variant 7,7,Fluxicon Disco,2011-02-15 03:41:00+00:00,8
3888,3888,Send Request for Quotation to Supplier,complete,Karel de Groot,2011-02-15 06:38:00+00:00,Send Request for Quotation to Supplier,Karel de Groot,293,Variant 7,7,Fluxicon Disco,2011-02-15 06:06:00+00:00,2
3889,3889,Create Quotation comparison Map,complete,Karel de Groot,2011-02-15 09:02:00+00:00,Create Quotation comparison Map,Karel de Groot,293,Variant 7,7,Fluxicon Disco,2011-02-15 07:02:00+00:00,2
3890,3890,Analyze Quotation Comparison Map,complete,Miu Hanwan,2011-02-15 15:16:00+00:00,Analyze Quotation Comparison Map,Miu Hanwan,293,Variant 7,7,Fluxicon Disco,2011-02-15 15:04:00+00:00,16
3891,3891,Choose best option,complete,Kim Passa,2011-02-15 15:16:00+00:00,Choose best option,Kim Passa,293,Variant 7,7,Fluxicon Disco,2011-02-15 15:16:00+00:00,0
3892,3892,Settle Conditions With Supplier,complete,Francois de Perrier,2011-02-16 01:08:00+00:00,Settle Conditions With Supplier,Francois de Perrier,293,Variant 7,7,Fluxicon Disco,2011-02-15 17:04:00+00:00,8
3893,3893,Create Purchase Order,complete,Karel de Groot,2011-02-16 03:18:00+00:00,Create Purchase Order,Karel de Groot,293,Variant 7,7,Fluxicon Disco,2011-02-16 03:12:00+00:00,2
3894,3894,Confirm Purchase Order,complete,Carmen Finacse,2011-02-16 13:24:00+00:00,Confirm Purchase Order,Carmen Finacse,293,Variant 7,7,Fluxicon Disco,2011-02-16 13:14:00+00:00,22
3895,3895,Deliver Goods Services,complete,Kiu Kan,2011-02-17 22:56:00+00:00,Deliver Goods Services,Kiu Kan,293,Variant 7,7,Fluxicon Disco,2011-02-17 19:00:00+00:00,24
3896,3896,Release Purchase Order,complete,Kim Passa,2011-02-18 06:29:00+00:00,Release Purchase Order,Kim Passa,293,Variant 7,7,Fluxicon Disco,2011-02-18 06:28:00+00:00,0
3897,3897,Approve Purchase Order for payment,complete,Magdalena Predutta,2011-02-18 21:50:00+00:00,Approve Purchase Order for payment,Magdalena Predutta,293,Variant 7,7,Fluxicon Disco,2011-02-18 21:49:00+00:00,7
3898,3898,Send Invoice,complete,Esmeralda Clay,2011-02-20 23:10:00+00:00,Send Invoice,Esmeralda Clay,293,Variant 7,7,Fluxicon Disco,2011-02-20 23:10:00+00:00,21
3899,3899,Release Supplier's Invoice,complete,Pedro Alvares,2011-02-21 13:31:00+00:00,Release Supplier's Invoice,Pedro Alvares,293,Variant 7,7,Fluxicon Disco,2011-02-21 13:28:00+00:00,26
3900,3900,Settle Dispute With Supplier,complete,Pedro Alvares,2011-02-21 14:33:00+00:00,Settle Dispute With Supplier,Pedro Alvares,293,Variant 7,7,Fluxicon Disco,2011-02-21 14:04:00+00:00,26
3901,3901,Authorize Supplier's Invoice payment,complete,Pedro Alvares,2011-02-21 14:33:00+00:00,Authorize Supplier's Invoice payment,Pedro Alvares,293,Variant 7,7,Fluxicon Disco,2011-02-21 14:33:00+00:00,26
3902,3902,Pay Invoice,complete,Pedro Alvares,2011-02-21 15:00:00+00:00,Pay Invoice,Pedro Alvares,293,Variant 7,7,Fluxicon Disco,2011-02-21 14:49:00+00:00,26
3903,3903,Create Purchase Requisition,complete,Kim Passa,2011-02-09 21:37:00+00:00,Create Purchase Requisition,Kim Passa,294,Variant 13,13,Fluxicon Disco,2011-02-09 20:41:00+00:00,0
3904,3904,Analyze Purchase Requisition,complete,Francis Odell,2011-02-10 07:44:00+00:00,Analyze Purchase Requisition,Francis Odell,294,Variant 13,13,Fluxicon Disco,2011-02-10 07:39:00+00:00,15
3905,3905,Create Request for Quotation,complete,Heinz Gutschmidt,2011-02-10 07:51:00+00:00,Create Request for Quotation,Heinz Gutschmidt,294,Variant 13,13,Fluxicon Disco,2011-02-10 07:49:00+00:00,11
3906,3906,Analyze Request for Quotation,complete,Magdalena Predutta,2011-02-10 11:00:00+00:00,Analyze Request for Quotation,Magdalena Predutta,294,Variant 13,13,Fluxicon Disco,2011-02-10 10:12:00+00:00,7
3907,3907,Amend Request for Quotation,complete,Anna Kaufmann,2011-02-10 12:04:00+00:00,Amend Request for Quotation,Anna Kaufmann,294,Variant 13,13,Fluxicon Disco,2011-02-10 11:54:00+00:00,17
3908,3908,Analyze Request for Quotation,complete,Francois de Perrier,2011-02-15 10:34:00+00:00,Analyze Request for Quotation,Francois de Perrier,294,Variant 13,13,Fluxicon Disco,2011-02-15 10:16:00+00:00,8
3909,3909,Amend Request for Quotation,complete,Miu Hanwan,2011-02-15 11:33:00+00:00,Amend Request for Quotation,Miu Hanwan,294,Variant 13,13,Fluxicon Disco,2011-02-15 11:20:00+00:00,16
3910,3910,Analyze Request for Quotation,complete,Francois de Perrier,2011-02-19 18:49:00+00:00,Analyze Request for Quotation,Francois de Perrier,294,Variant 13,13,Fluxicon Disco,2011-02-19 18:29:00+00:00,8
3911,3911,Send Request for Quotation to Supplier,complete,Francois de Perrier,2011-02-20 13:10:00+00:00,Send Request for Quotation to Supplier,Francois de Perrier,294,Variant 13,13,Fluxicon Disco,2011-02-20 12:40:00+00:00,8
3912,3912,Create Quotation comparison Map,complete,Francois de Perrier,2011-02-20 16:11:00+00:00,Create Quotation comparison Map,Francois de Perrier,294,Variant 13,13,Fluxicon Disco,2011-02-20 13:44:00+00:00,8
3913,3913,Analyze Quotation Comparison Map,complete,Immanuel Karagianni,2011-02-20 23:13:00+00:00,Analyze Quotation Comparison Map,Immanuel Karagianni,294,Variant 13,13,Fluxicon Disco,2011-02-20 22:44:00+00:00,1
3914,3914,Choose best option,complete,Alberto Duport,2011-02-20 23:13:00+00:00,Choose best option,Alberto Duport,294,Variant 13,13,Fluxicon Disco,2011-02-20 23:13:00+00:00,3
3915,3915,Settle Conditions With Supplier,complete,Magdalena Predutta,2011-02-21 12:26:00+00:00,Settle Conditions With Supplier,Magdalena Predutta,294,Variant 13,13,Fluxicon Disco,2011-02-21 07:00:00+00:00,7
3916,3916,Create Purchase Order,complete,Magdalena Predutta,2011-02-21 13:13:00+00:00,Create Purchase Order,Magdalena Predutta,294,Variant 13,13,Fluxicon Disco,2011-02-21 13:00:00+00:00,7
3917,3917,Confirm Purchase Order,complete,Carmen Finacse,2011-02-21 23:08:00+00:00,Confirm Purchase Order,Carmen Finacse,294,Variant 13,13,Fluxicon Disco,2011-02-21 23:03:00+00:00,22
3918,3918,Deliver Goods Services,complete,Sean Manney,2011-02-23 23:44:00+00:00,Deliver Goods Services,Sean Manney,294,Variant 13,13,Fluxicon Disco,2011-02-23 08:02:00+00:00,18
3919,3919,Release Purchase Order,complete,Esmana Liubiata,2011-02-24 07:17:00+00:00,Release Purchase Order,Esmana Liubiata,294,Variant 13,13,Fluxicon Disco,2011-02-24 07:16:00+00:00,5
3920,3920,Approve Purchase Order for payment,complete,Francois de Perrier,2011-02-24 20:15:00+00:00,Approve Purchase Order for payment,Francois de Perrier,294,Variant 13,13,Fluxicon Disco,2011-02-24 20:14:00+00:00,8
3921,3921,Send Invoice,complete,Esmeralda Clay,2011-02-25 22:39:00+00:00,Send Invoice,Esmeralda Clay,294,Variant 13,13,Fluxicon Disco,2011-02-25 22:39:00+00:00,21
3922,3922,Release Supplier's Invoice,complete,Karalda Nimwada,2011-02-26 13:02:00+00:00,Release Supplier's Invoice,Karalda Nimwada,294,Variant 13,13,Fluxicon Disco,2011-02-26 12:57:00+00:00,25
3923,3923,Authorize Supplier's Invoice payment,complete,Karalda Nimwada,2011-02-26 13:02:00+00:00,Authorize Supplier's Invoice payment,Karalda Nimwada,294,Variant 13,13,Fluxicon Disco,2011-02-26 13:02:00+00:00,25
3924,3924,Pay Invoice,complete,Karalda Nimwada,2011-02-26 13:30:00+00:00,Pay Invoice,Karalda Nimwada,294,Variant 13,13,Fluxicon Disco,2011-02-26 13:21:00+00:00,25
3925,3925,Create Purchase Requisition,complete,Tesca Lobes,2011-02-09 23:37:00+00:00,Create Purchase Requisition,Tesca Lobes,295,Variant 14,14,Fluxicon Disco,2011-02-09 22:55:00+00:00,9
3926,3926,Create Request for Quotation,complete,Kim Passa,2011-02-10 00:53:00+00:00,Create Request for Quotation,Kim Passa,295,Variant 14,14,Fluxicon Disco,2011-02-10 00:40:00+00:00,0
3927,3927,Analyze Request for Quotation,complete,Karel de Groot,2011-02-13 00:47:00+00:00,Analyze Request for Quotation,Karel de Groot,295,Variant 14,14,Fluxicon Disco,2011-02-13 00:18:00+00:00,2
3928,3928,Amend Request for Quotation,complete,Kim Passa,2011-02-13 01:38:00+00:00,Amend Request for Quotation,Kim Passa,295,Variant 14,14,Fluxicon Disco,2011-02-13 01:29:00+00:00,0
3929,3929,Analyze Request for Quotation,complete,Magdalena Predutta,2011-02-16 01:05:00+00:00,Analyze Request for Quotation,Magdalena Predutta,295,Variant 14,14,Fluxicon Disco,2011-02-16 00:51:00+00:00,7
3930,3930,Create Purchase Requisition,complete,Kim Passa,2011-02-10 02:22:00+00:00,Create Purchase Requisition,Kim Passa,296,Variant 7,7,Fluxicon Disco,2011-02-10 02:04:00+00:00,0
3931,3931,Analyze Purchase Requisition,complete,Heinz Gutschmidt,2011-02-10 18:00:00+00:00,Analyze Purchase Requisition,Heinz Gutschmidt,296,Variant 7,7,Fluxicon Disco,2011-02-10 17:54:00+00:00,11
3932,3932,Create Request for Quotation,complete,Heinz Gutschmidt,2011-02-10 18:07:00+00:00,Create Request for Quotation,Heinz Gutschmidt,296,Variant 7,7,Fluxicon Disco,2011-02-10 18:06:00+00:00,11
3933,3933,Analyze Request for Quotation,complete,Karel de Groot,2011-02-18 07:20:00+00:00,Analyze Request for Quotation,Karel de Groot,296,Variant 7,7,Fluxicon Disco,2011-02-18 06:52:00+00:00,2
3934,3934,Send Request for Quotation to Supplier,complete,Magdalena Predutta,2011-02-18 22:13:00+00:00,Send Request for Quotation to Supplier,Magdalena Predutta,296,Variant 7,7,Fluxicon Disco,2011-02-18 21:50:00+00:00,7
3935,3935,Create Quotation comparison Map,complete,Magdalena Predutta,2011-02-19 07:51:00+00:00,Create Quotation comparison Map,Magdalena Predutta,296,Variant 7,7,Fluxicon Disco,2011-02-19 05:53:00+00:00,7
3936,3936,Analyze Quotation Comparison Map,complete,Esmana Liubiata,2011-02-19 15:38:00+00:00,Analyze Quotation Comparison Map,Esmana Liubiata,296,Variant 7,7,Fluxicon Disco,2011-02-19 15:11:00+00:00,5
3937,3937,Choose best option,complete,Immanuel Karagianni,2011-02-19 15:38:00+00:00,Choose best option,Immanuel Karagianni,296,Variant 7,7,Fluxicon Disco,2011-02-19 15:38:00+00:00,1
